*tech,year,sc_point_gid,capacity
wind-ons_8,2033,99558,49.6
wind-ons_9,2033,99568,42.0
wind-ons_9,2033,99677,34.5
wind-ons_8,2033,100243,80.0
wind-ons_8,2033,100252,114.0
wind-ons_7,2033,100725,3.0
wind-ons_8,2033,100922,0.9
wind-ons_8,2033,100925,16.2
wind-ons_9,2033,101609,15.0
wind-ons_8,2033,101611,78.0
wind-ons_8,2033,102293,14.7
wind-ons_8,2033,102294,43.5
wind-ons_7,2033,102323,2.5
wind-ons_3,2033,102777,16.2
wind-ons_8,2033,102977,10.5
wind-ons_8,2033,102979,75.0
wind-ons_6,2033,103007,1.5
wind-ons_8,2033,103013,60.0
wind-ons_9,2033,103577,15.92
wind-ons_9,2033,103661,10.5
wind-ons_7,2033,103691,1.5
wind-ons_7,2033,103692,80.0
wind-ons_6,2033,103693,46.5
wind-ons_7,2033,103697,13.5
wind-ons_8,2033,103713,54.0
wind-ons_7,2033,104377,99.0
wind-ons_8,2033,104397,4.0
wind-ons_7,2033,104417,1.8
wind-ons_8,2033,105060,60.0
wind-ons_7,2033,105065,120.9
wind-ons_7,2033,105162,7.5
wind-ons_8,2033,105744,30.0
wind-ons_7,2033,105747,96.0
wind-ons_8,2033,105765,33.0
wind-ons_9,2033,106396,2.0
wind-ons_7,2033,106430,10.0
wind-ons_8,2033,107088,30.0
wind-ons_8,2033,107696,60.0
wind-ons_7,2033,107697,5.0
wind-ons_8,2033,107766,35.0
wind-ons_7,2033,108381,216.0
wind-ons_9,2033,108453,30.0
wind-ons_9,2033,108480,48.0
wind-ons_7,2033,108522,1.8
wind-ons_8,2033,109064,79.5
wind-ons_9,2033,109164,48.0
wind-ons_8,2033,109188,114.0
wind-ons_8,2033,109190,144.0
wind-ons_2,2033,109236,30.0
wind-ons_5,2033,109239,60.0
wind-ons_8,2033,109848,10.5
wind-ons_8,2033,109872,16.5
wind-ons_8,2033,109873,199.7
wind-ons_8,2033,109874,56.0
wind-ons_10,2033,109918,60.0
wind-ons_8,2033,110532,2.5
wind-ons_7,2033,110538,144.0
wind-ons_6,2033,110597,30.0
wind-ons_9,2033,110602,14.0
wind-ons_7,2033,111222,213.8
wind-ons_8,2033,111238,66.0
wind-ons_7,2033,111800,151.8
wind-ons_3,2033,112433,18.9
wind-ons_8,2033,112590,90.0
wind-ons_8,2033,113271,54.0
wind-ons_8,2033,113272,54.0
wind-ons_6,2033,113333,46.0
wind-ons_1,2033,113716,6.5
wind-ons_7,2033,113851,4.0
wind-ons_7,2033,113852,199.5
wind-ons_8,2033,113955,42.0
wind-ons_5,2033,113995,1.8
wind-ons_7,2033,114535,22.5
wind-ons_9,2033,115267,54.0
wind-ons_10,2033,115268,54.0
wind-ons_7,2033,115343,101.3
wind-ons_7,2033,115344,106.0
wind-ons_3,2033,115767,4.5
wind-ons_10,2033,115950,96.0
wind-ons_10,2033,115951,42.0
wind-ons_7,2033,116005,53.0
wind-ons_7,2033,116027,42.0
wind-ons_2,2033,116452,18.0
wind-ons_1,2033,116453,24.0
wind-ons_7,2033,116689,3.0
wind-ons_10,2033,116755,24.0
wind-ons_1,2033,117138,38.0
wind-ons_4,2033,117416,1.8
wind-ons_9,2033,118004,60.0
wind-ons_7,2033,120110,16.2
wind-ons_9,2033,120739,9.0
wind-ons_9,2033,121423,100.8
wind-ons_9,2033,121424,34.5
wind-ons_9,2033,122107,99.0
wind-ons_7,2033,122164,60.0
wind-ons_4,2033,122691,203.5
wind-ons_8,2033,122743,102.0
wind-ons_7,2033,122848,40.5
wind-ons_8,2033,123427,60.0
wind-ons_7,2033,123532,54.0
wind-ons_7,2033,124214,1.5
wind-ons_1,2033,124658,22.4
wind-ons_9,2033,124843,48.0
wind-ons_6,2033,124898,8.4
wind-ons_9,2033,125528,36.0
wind-ons_6,2033,125582,1.7
wind-ons_9,2033,126211,52.5
wind-ons_9,2033,126212,114.0
wind-ons_6,2033,126951,42.0
wind-ons_9,2033,128897,1.5
wind-ons_9,2033,128946,14.0
wind-ons_4,2033,129442,7.5
wind-ons_10,2033,129581,1.5
wind-ons_1,2033,130127,20.0
wind-ons_9,2033,130266,75.0
wind-ons_8,2033,130267,201.0
wind-ons_10,2033,130314,36.0
wind-ons_10,2033,130998,44.0
wind-ons_6,2033,131107,27.0
wind-ons_1,2033,131498,3.0
wind-ons_1,2033,132182,42.0
wind-ons_6,2033,132413,138.0
wind-ons_6,2033,133097,8.0
wind-ons_9,2033,134419,98.9
wind-ons_9,2033,134420,36.0
wind-ons_10,2033,135046,20.0
wind-ons_6,2033,135149,56.7
wind-ons_1,2033,135603,50.0
wind-ons_1,2033,135605,18.3
wind-ons_9,2033,135730,80.0
wind-ons_9,2033,135785,18.9
wind-ons_7,2033,135833,50.4
wind-ons_2,2033,136290,27.0
wind-ons_9,2033,136414,90.0
wind-ons_7,2033,136517,50.4
wind-ons_1,2033,136973,42.0
wind-ons_2,2033,136974,36.0
wind-ons_7,2033,137885,5.0
wind-ons_7,2033,143253,30.0
wind-ons_7,2033,144621,100.0
wind-ons_3,2033,145885,145.8
wind-ons_9,2033,146046,14.3
wind-ons_8,2033,146050,151.4
wind-ons_2,2033,146568,3.0
wind-ons_3,2033,146569,60.0
wind-ons_9,2033,146730,60.0
wind-ons_9,2033,147357,204.0
wind-ons_1,2033,147937,90.0
wind-ons_9,2033,148100,22.5
wind-ons_9,2033,148784,101.2
wind-ons_4,2033,149305,66.0
wind-ons_9,2033,149469,123.0
wind-ons_7,2033,149987,132.0
wind-ons_6,2033,149989,84.0
wind-ons_9,2033,150150,40.5
wind-ons_8,2033,150151,99.0
wind-ons_7,2033,150153,120.0
wind-ons_7,2033,151518,25.5
wind-ons_7,2033,152202,25.5
wind-ons_6,2033,152205,48.0
wind-ons_8,2033,152886,25.5
wind-ons_7,2033,152887,60.0
wind-ons_8,2033,153570,25.5
wind-ons_7,2033,153571,34.5
wind-ons_9,2033,154237,10.0
wind-ons_9,2033,154238,31.5
wind-ons_9,2033,154239,66.0
wind-ons_7,2033,154256,17.0
wind-ons_6,2033,154258,60.0
wind-ons_6,2033,154260,57.5
wind-ons_9,2033,154921,10.0
wind-ons_9,2033,154922,43.8
wind-ons_9,2033,154923,48.0
wind-ons_6,2033,154944,76.5
wind-ons_10,2033,155605,10.0
wind-ons_10,2033,155609,12.0
wind-ons_9,2033,155624,42.0
wind-ons_7,2033,155628,48.0
wind-ons_9,2033,156290,36.0
wind-ons_8,2033,156308,30.0
wind-ons_6,2033,156312,66.0
wind-ons_1,2033,156884,63.0
wind-ons_9,2033,156977,42.0
wind-ons_8,2033,156992,48.0
wind-ons_7,2033,156994,54.0
wind-ons_6,2033,156995,78.0
wind-ons_6,2033,156996,42.0
wind-ons_9,2033,157657,10.0
wind-ons_9,2033,157658,48.0
wind-ons_6,2033,157678,60.0
wind-ons_6,2033,157679,60.0
wind-ons_6,2033,157680,54.0
wind-ons_10,2033,158340,3.0
wind-ons_10,2033,158341,13.5
wind-ons_8,2033,158360,48.0
wind-ons_7,2033,158364,60.0
wind-ons_9,2033,159039,30.0
wind-ons_7,2033,160393,36.0
wind-ons_6,2033,161784,60.0
wind-ons_6,2033,163087,36.0
wind-ons_6,2033,163771,54.0
wind-ons_9,2033,163812,8.8
wind-ons_9,2033,163813,10.0
wind-ons_9,2033,164497,10.0
wind-ons_7,2033,165200,24.0
wind-ons_8,2033,165864,0.16
wind-ons_10,2033,165868,34.5
wind-ons_8,2033,165879,48.0
wind-ons_7,2033,167247,24.0
wind-ons_5,2033,167254,60.0
wind-ons_9,2033,167926,37.5
wind-ons_5,2033,167938,40.5
wind-ons_5,2033,167942,60.0
wind-ons_10,2033,168603,46.5
wind-ons_10,2033,168604,54.0
wind-ons_8,2033,168605,36.0
wind-ons_9,2033,168610,78.0
wind-ons_9,2033,168611,84.0
wind-ons_6,2033,168619,30.0
wind-ons_6,2033,168622,66.0
wind-ons_5,2033,168625,48.0
wind-ons_5,2033,168626,60.0
wind-ons_10,2033,169287,66.0
wind-ons_10,2033,169288,42.0
wind-ons_8,2033,169294,54.0
wind-ons_8,2033,169295,96.0
wind-ons_5,2033,169307,54.0
wind-ons_5,2033,169309,90.0
wind-ons_5,2033,169310,54.0
wind-ons_8,2033,169969,32.52
wind-ons_9,2033,169972,24.0
wind-ons_5,2033,169987,60.0
wind-ons_7,2033,169990,30.0
wind-ons_6,2033,169991,31.5
wind-ons_5,2033,169993,78.0
wind-ons_5,2033,169994,66.0
wind-ons_8,2033,170665,60.0
wind-ons_6,2033,170671,30.0
wind-ons_5,2033,170677,25.0
wind-ons_5,2033,170678,9.0
wind-ons_9,2033,171337,57.0
wind-ons_7,2033,171349,60.0
wind-ons_6,2033,172030,50.2
wind-ons_8,2033,172033,54.0
wind-ons_7,2033,172713,54.0
wind-ons_7,2033,172714,84.0
wind-ons_7,2033,172719,36.0
wind-ons_7,2033,172720,30.0
wind-ons_5,2033,172726,57.0
wind-ons_5,2033,172733,132.0
wind-ons_7,2033,173398,36.0
wind-ons_7,2033,173403,2.0
wind-ons_5,2033,173417,60.0
wind-ons_6,2033,174101,107.0
wind-ons_6,2033,176140,54.0
wind-ons_5,2033,178889,85.2
wind-ons_6,2033,179573,48.0
wind-ons_6,2033,180257,54.0
wind-ons_7,2033,180917,60.0
wind-ons_6,2033,180941,42.0
wind-ons_6,2033,181612,36.0
wind-ons_6,2033,181625,54.0
wind-ons_7,2033,182292,60.0
wind-ons_6,2033,182296,66.0
wind-ons_6,2033,182966,42.0
wind-ons_6,2033,182967,54.0
wind-ons_7,2033,182976,42.0
wind-ons_6,2033,182980,14.0
wind-ons_6,2033,183650,38.5
wind-ons_6,2033,183651,60.0
wind-ons_6,2033,183660,84.0
wind-ons_6,2033,183661,23.0
wind-ons_6,2033,184332,0.07
wind-ons_6,2033,184334,42.0
wind-ons_6,2033,184341,36.0
wind-ons_6,2033,185018,37.92
wind-ons_7,2033,185019,112.5
wind-ons_7,2033,185020,54.0
wind-ons_6,2033,185025,36.0
wind-ons_7,2033,185709,36.3
wind-ons_6,2033,186400,60.0
wind-ons_8,2033,187068,0.07
wind-ons_7,2033,187071,24.0
wind-ons_6,2033,187086,21.6
wind-ons_6,2033,187770,60.0
wind-ons_8,2033,188437,37.5
wind-ons_7,2033,188439,77.2
wind-ons_6,2033,188440,66.0
wind-ons_6,2033,188443,126.0
wind-ons_6,2033,189127,27.9
wind-ons_7,2033,189128,60.0
wind-ons_7,2033,189131,60.0
wind-ons_6,2033,189809,150.0
wind-ons_6,2033,189812,100.84
wind-ons_7,2033,189815,120.0
wind-ons_7,2033,190492,126.5
wind-ons_7,2033,190493,138.0
wind-ons_6,2033,191177,11.5
wind-ons_7,2033,191859,54.0
wind-ons_8,2033,192543,44.8
wind-ons_8,2033,193228,42.0
wind-ons_8,2033,195280,82.7
wind-ons_7,2033,195961,17.64
wind-ons_8,2033,196648,102.0
wind-ons_8,2033,197330,60.0
wind-ons_8,2033,197331,60.0
wind-ons_9,2033,197332,22.2
wind-ons_7,2033,198014,15.0
wind-ons_8,2033,198015,31.58
wind-ons_8,2033,198698,73.5
wind-ons_8,2033,198699,91.2
wind-ons_9,2033,198700,121.9
wind-ons_8,2033,199381,2.64
wind-ons_8,2033,199382,69.53
wind-ons_9,2033,199384,120.6
wind-ons_8,2033,200067,91.2
wind-ons_9,2033,200068,60.0
wind-ons_7,2033,200749,0.92
wind-ons_8,2033,200751,89.5
wind-ons_9,2033,200752,60.0
wind-ons_8,2033,201433,0.6
wind-ons_9,2033,201435,84.0
wind-ons_9,2033,202120,120.0
wind-ons_9,2033,202801,0.08
wind-ons_9,2033,202802,59.4
wind-ons_9,2033,202804,120.0
wind-ons_8,2033,203486,58.8
wind-ons_1,2034,46046,60.0
wind-ons_1,2034,46728,44.0
wind-ons_2,2034,49465,42.0
wind-ons_6,2034,54250,60.0
wind-ons_4,2034,54935,168.6
wind-ons_5,2034,55021,101.4
wind-ons_6,2034,55705,104.2
wind-ons_6,2034,55748,31.5
wind-ons_5,2034,56302,156.0
wind-ons_6,2034,56985,38.9
wind-ons_5,2034,56986,186.0
wind-ons_6,2034,57116,40.5
wind-ons_7,2034,57316,42.0
wind-ons_6,2034,57670,66.0
wind-ons_5,2034,58352,7.2
wind-ons_5,2034,58354,96.0
wind-ons_7,2034,58484,40.5
wind-ons_7,2034,58516,1.2
wind-ons_6,2034,59036,78.0
wind-ons_4,2034,59037,149.4
wind-ons_3,2034,59721,13.0
wind-ons_7,2034,59886,2.1
wind-ons_7,2034,59899,126.0
wind-ons_7,2034,60052,4.5
wind-ons_1,2034,60405,138.0
wind-ons_7,2034,60492,9.7
wind-ons_7,2034,60583,79.5
wind-ons_8,2034,60738,57.0
wind-ons_8,2034,60739,66.0
wind-ons_2,2034,61088,136.3
wind-ons_2,2034,61089,124.2
wind-ons_6,2034,61253,1.7
wind-ons_7,2034,61255,4.2
wind-ons_6,2034,61937,1.7
wind-ons_7,2034,61940,10.4
wind-ons_7,2034,62105,4.5
wind-ons_3,2034,62454,8.0
wind-ons_2,2034,62455,94.0
wind-ons_7,2034,62621,1.7
wind-ons_8,2034,62622,2.0
wind-ons_7,2034,62626,91.1
wind-ons_1,2034,63138,9.9
wind-ons_3,2034,63139,76.5
wind-ons_7,2034,63305,1.7
wind-ons_6,2034,63306,2.0
wind-ons_6,2034,63307,3.0
wind-ons_8,2034,63311,100.7
wind-ons_7,2034,63313,150.0
wind-ons_6,2034,63989,1.7
wind-ons_7,2034,63992,8.4
wind-ons_7,2034,63993,25.0
wind-ons_8,2034,63995,100.5
wind-ons_2,2034,64506,10.0
wind-ons_8,2034,64596,135.0
wind-ons_6,2034,64673,1.7
wind-ons_7,2034,64675,2.1
wind-ons_6,2034,64679,100.5
wind-ons_1,2034,65189,3.3
wind-ons_2,2034,65191,42.9
wind-ons_7,2034,65357,1.7
wind-ons_6,2034,65360,5.2
wind-ons_1,2034,65874,12.0
wind-ons_2,2034,65875,163.3
wind-ons_6,2034,66046,49.5
wind-ons_6,2034,66186,24.0
wind-ons_8,2034,66692,48.0
wind-ons_5,2034,66729,19.98
wind-ons_8,2034,67376,48.0
wind-ons_7,2034,68061,31.5
wind-ons_7,2034,68744,49.5
wind-ons_8,2034,68902,40.5
wind-ons_8,2034,69428,49.5
wind-ons_8,2034,69429,84.0
wind-ons_6,2034,69582,20.0
wind-ons_6,2034,69583,66.0
wind-ons_9,2034,69587,52.0
wind-ons_9,2034,70067,30.0
wind-ons_7,2034,70112,50.6
wind-ons_8,2034,70113,118.5
wind-ons_8,2034,70114,12.0
wind-ons_6,2034,70143,0.4
wind-ons_5,2034,70145,1.3
wind-ons_6,2034,70267,42.0
wind-ons_8,2034,70269,54.0
wind-ons_3,2034,70661,40.8
wind-ons_1,2034,70662,11.0
wind-ons_8,2034,70797,120.0
wind-ons_8,2034,70798,168.0
wind-ons_6,2034,70829,1.3
wind-ons_7,2034,70952,9.0
wind-ons_7,2034,70953,46.5
wind-ons_5,2034,71345,60.0
wind-ons_8,2034,71481,149.0
wind-ons_6,2034,71513,1.3
wind-ons_7,2034,71635,45.5
wind-ons_6,2034,71637,46.5
wind-ons_9,2034,71639,66.0
wind-ons_6,2034,72027,9.9
wind-ons_8,2034,72163,4.5
wind-ons_8,2034,72165,94.5
wind-ons_6,2034,72195,0.04
wind-ons_6,2034,72197,1.3
wind-ons_6,2034,72319,30.55
wind-ons_8,2034,72847,11.9
wind-ons_8,2034,72849,54.0
wind-ons_6,2034,72879,0.02
wind-ons_6,2034,72881,1.3
wind-ons_7,2034,73003,16.5
wind-ons_6,2034,73004,2.5
wind-ons_7,2034,73005,87.5
wind-ons_4,2034,73396,58.7
wind-ons_7,2034,73531,18.0
wind-ons_6,2034,73689,72.0
wind-ons_4,2034,74080,102.3
wind-ons_8,2034,74304,24.0
wind-ons_8,2034,74372,45.5
wind-ons_6,2034,74374,54.0
wind-ons_2,2034,74762,8.3
wind-ons_7,2034,74961,11.88
wind-ons_7,2034,75056,34.5
wind-ons_6,2034,75058,97.5
wind-ons_3,2034,75447,21.0
wind-ons_2,2034,76131,90.0
wind-ons_7,2034,76329,3.6
wind-ons_6,2034,76330,54.0
wind-ons_5,2034,76813,1.7
wind-ons_4,2034,76815,42.0
wind-ons_6,2034,77015,24.0
wind-ons_5,2034,77497,6.6
wind-ons_3,2034,77499,54.0
wind-ons_6,2034,77698,13.5
wind-ons_8,2034,78477,30.55
wind-ons_8,2034,78482,60.0
wind-ons_8,2034,78957,39.0
wind-ons_7,2034,79009,25.0
wind-ons_10,2034,79161,16.5
wind-ons_4,2034,79167,96.0
wind-ons_9,2034,79755,72.0
wind-ons_7,2034,79777,59.0
wind-ons_8,2034,79851,30.0
wind-ons_5,2034,80234,60.0
wind-ons_3,2034,80235,54.0
wind-ons_8,2034,80377,50.4
wind-ons_8,2034,80439,73.2
wind-ons_3,2034,80918,71.4
wind-ons_9,2034,81061,51.0
wind-ons_9,2034,81146,9.0
wind-ons_3,2034,81600,9.9
wind-ons_3,2034,81601,60.0
wind-ons_6,2034,81692,17.0
wind-ons_3,2034,82285,98.7
wind-ons_5,2034,82326,21.0
wind-ons_2,2034,82328,16.5
wind-ons_4,2034,82376,19.5
wind-ons_6,2034,82598,1.8
wind-ons_5,2034,83009,10.5
wind-ons_3,2034,83653,48.9
wind-ons_3,2034,83654,156.0
wind-ons_5,2034,83744,39.0
wind-ons_2,2034,84337,54.0
wind-ons_8,2034,84509,1.3
wind-ons_6,2034,84512,3.9
wind-ons_3,2034,85020,60.0
wind-ons_5,2034,85112,99.0
wind-ons_7,2034,85193,1.3
wind-ons_8,2034,85329,1.5
wind-ons_3,2034,85704,10.5
wind-ons_5,2034,85796,60.0
wind-ons_7,2034,85881,9.8
wind-ons_7,2034,85882,20.0
wind-ons_9,2034,85907,44.55
wind-ons_4,2034,86428,8.4
wind-ons_4,2034,86480,99.0
wind-ons_7,2034,86619,60.0
wind-ons_6,2034,87070,5.0
wind-ons_5,2034,87252,60.0
wind-ons_9,2034,87275,12.9
wind-ons_9,2034,87929,1.3
wind-ons_9,2034,87931,2.0
wind-ons_6,2034,87936,40.0
wind-ons_10,2034,88057,26.5
wind-ons_5,2034,88531,12.14
wind-ons_9,2034,88614,1.7
wind-ons_7,2034,88616,2.1
wind-ons_8,2034,88617,4.2
wind-ons_7,2034,88618,15.6
wind-ons_6,2034,88619,43.06
wind-ons_7,2034,88620,99.0
wind-ons_9,2034,89298,1.7
wind-ons_8,2034,89300,2.1
wind-ons_8,2034,89301,4.2
wind-ons_8,2034,89425,37.5
wind-ons_8,2034,89977,0.5
wind-ons_8,2034,89984,60.0
wind-ons_8,2034,89987,150.0
wind-ons_5,2034,90105,54.0
wind-ons_3,2034,90532,18.9
wind-ons_7,2034,90583,29.4
wind-ons_9,2034,90666,66.0
wind-ons_7,2034,90670,123.0
wind-ons_7,2034,90671,150.0
wind-ons_2,2034,91218,48.0
wind-ons_8,2034,91267,42.0
wind-ons_8,2034,91355,108.0
wind-ons_2,2034,91900,21.0
wind-ons_8,2034,91951,64.08
wind-ons_8,2034,92036,39.0
wind-ons_8,2034,92039,42.0
wind-ons_6,2034,92158,54.0
wind-ons_9,2034,92635,99.0
wind-ons_7,2034,92718,62.2
wind-ons_8,2034,92723,60.0
wind-ons_8,2034,93319,99.0
wind-ons_7,2034,93404,69.0
wind-ons_8,2034,93405,100.0
wind-ons_8,2034,93523,15.0
wind-ons_10,2034,93526,46.5
wind-ons_8,2034,94116,42.57
wind-ons_8,2034,94117,43.7
wind-ons_10,2034,94203,29.4
wind-ons_9,2034,94208,54.0
wind-ons_8,2034,94777,199.7
wind-ons_6,2034,94887,24.0
wind-ons_9,2034,94892,26.0
wind-ons_6,2034,94895,48.0
wind-ons_8,2034,95459,60.0
wind-ons_8,2034,95460,160.5
wind-ons_3,2034,95572,37.8
wind-ons_10,2034,95576,60.0
wind-ons_8,2034,96137,29.7
wind-ons_8,2034,96145,96.0
wind-ons_9,2034,96792,8.91
wind-ons_8,2034,96821,28.0
wind-ons_8,2034,96828,150.0
wind-ons_8,2034,96829,103.0
wind-ons_8,2034,96832,84.0
wind-ons_8,2034,96880,27.2
wind-ons_8,2034,96942,52.5
wind-ons_6,2034,97422,28.8
wind-ons_10,2034,97476,8.91
wind-ons_7,2034,97511,132.0
wind-ons_7,2034,97512,150.0
wind-ons_8,2034,97513,174.8
wind-ons_8,2034,97516,60.0
wind-ons_9,2034,97624,26.0
wind-ons_7,2034,97627,30.0
wind-ons_10,2034,98160,8.91
wind-ons_8,2034,98189,21.0
wind-ons_9,2034,98192,72.0
wind-ons_7,2034,98311,32.5
wind-ons_6,2034,98790,48.86
wind-ons_10,2034,98845,54.27
wind-ons_9,2034,98876,26.2
wind-ons_9,2034,99529,59.4
wind-ons_8,2034,99557,20.0
wind-ons_8,2034,99558,49.6
wind-ons_9,2034,99568,42.0
wind-ons_9,2034,99677,34.5
wind-ons_8,2034,100243,80.0
wind-ons_8,2034,100252,114.0
wind-ons_7,2034,100725,3.0
wind-ons_8,2034,100922,0.9
wind-ons_8,2034,100925,16.2
wind-ons_9,2034,101609,15.0
wind-ons_8,2034,101611,78.0
wind-ons_8,2034,102293,14.7
wind-ons_7,2034,102323,2.5
wind-ons_8,2034,102977,10.5
wind-ons_8,2034,102979,75.0
wind-ons_6,2034,103007,1.5
wind-ons_8,2034,103013,60.0
wind-ons_9,2034,103577,15.92
wind-ons_9,2034,103661,10.5
wind-ons_7,2034,103691,1.5
wind-ons_7,2034,103692,80.0
wind-ons_6,2034,103693,46.5
wind-ons_7,2034,103697,13.5
wind-ons_8,2034,103713,54.0
wind-ons_7,2034,104377,99.0
wind-ons_8,2034,104397,4.0
wind-ons_7,2034,104417,1.8
wind-ons_7,2034,105065,120.9
wind-ons_7,2034,105162,7.5
wind-ons_8,2034,105744,30.0
wind-ons_7,2034,105747,96.0
wind-ons_8,2034,105765,33.0
wind-ons_7,2034,106430,10.0
wind-ons_8,2034,107088,30.0
wind-ons_8,2034,107696,60.0
wind-ons_7,2034,107697,5.0
wind-ons_8,2034,107766,35.0
wind-ons_7,2034,108381,216.0
wind-ons_9,2034,108453,30.0
wind-ons_9,2034,108480,48.0
wind-ons_7,2034,108522,1.8
wind-ons_8,2034,109064,79.5
wind-ons_9,2034,109164,48.0
wind-ons_8,2034,109188,114.0
wind-ons_8,2034,109190,144.0
wind-ons_2,2034,109236,30.0
wind-ons_5,2034,109239,60.0
wind-ons_8,2034,109848,10.5
wind-ons_8,2034,109872,16.5
wind-ons_8,2034,109873,199.7
wind-ons_8,2034,109874,56.0
wind-ons_10,2034,109918,60.0
wind-ons_8,2034,110532,2.5
wind-ons_7,2034,110538,144.0
wind-ons_6,2034,110597,30.0
wind-ons_9,2034,110602,14.0
wind-ons_7,2034,111222,213.8
wind-ons_8,2034,111238,66.0
wind-ons_7,2034,111800,151.8
wind-ons_3,2034,112433,18.9
wind-ons_8,2034,112590,90.0
wind-ons_8,2034,113271,54.0
wind-ons_8,2034,113272,54.0
wind-ons_6,2034,113333,46.0
wind-ons_1,2034,113716,6.5
wind-ons_7,2034,113851,4.0
wind-ons_7,2034,113852,199.5
wind-ons_8,2034,113955,42.0
wind-ons_7,2034,114535,22.5
wind-ons_9,2034,115267,54.0
wind-ons_10,2034,115268,54.0
wind-ons_7,2034,115343,101.3
wind-ons_7,2034,115344,106.0
wind-ons_3,2034,115767,4.5
wind-ons_10,2034,115950,96.0
wind-ons_10,2034,115951,42.0
wind-ons_7,2034,116005,53.0
wind-ons_7,2034,116027,42.0
wind-ons_2,2034,116452,18.0
wind-ons_1,2034,116453,24.0
wind-ons_7,2034,116689,3.0
wind-ons_10,2034,116755,24.0
wind-ons_1,2034,117138,38.0
wind-ons_9,2034,118004,60.0
wind-ons_9,2034,120739,9.0
wind-ons_9,2034,121423,100.8
wind-ons_9,2034,121424,34.5
wind-ons_9,2034,122107,99.0
wind-ons_7,2034,122164,60.0
wind-ons_4,2034,122691,203.5
wind-ons_7,2034,122848,40.5
wind-ons_7,2034,123532,54.0
wind-ons_7,2034,124214,1.5
wind-ons_9,2034,124843,48.0
wind-ons_6,2034,124898,8.4
wind-ons_9,2034,125528,36.0
wind-ons_6,2034,125582,1.7
wind-ons_9,2034,126211,52.5
wind-ons_9,2034,126212,114.0
wind-ons_6,2034,126951,42.0
wind-ons_9,2034,128897,1.5
wind-ons_9,2034,128946,14.0
wind-ons_4,2034,129442,7.5
wind-ons_10,2034,129581,1.5
wind-ons_1,2034,130127,20.0
wind-ons_9,2034,130266,75.0
wind-ons_8,2034,130267,201.0
wind-ons_10,2034,130314,36.0
wind-ons_10,2034,130998,44.0
wind-ons_6,2034,131107,27.0
wind-ons_1,2034,131498,3.0
wind-ons_1,2034,132182,42.0
wind-ons_6,2034,132413,138.0
wind-ons_6,2034,133097,8.0
wind-ons_9,2034,134419,98.9
wind-ons_9,2034,134420,36.0
wind-ons_10,2034,135046,20.0
wind-ons_6,2034,135149,56.7
wind-ons_1,2034,135603,50.0
wind-ons_1,2034,135605,18.3
wind-ons_9,2034,135730,80.0
wind-ons_9,2034,135785,18.9
wind-ons_7,2034,135833,50.4
wind-ons_2,2034,136290,27.0
wind-ons_9,2034,136414,90.0
wind-ons_7,2034,136517,50.4
wind-ons_1,2034,136973,42.0
wind-ons_2,2034,136974,36.0
wind-ons_7,2034,137885,5.0
wind-ons_7,2034,143253,30.0
wind-ons_7,2034,144621,100.0
wind-ons_8,2034,146050,151.4
wind-ons_2,2034,146568,3.0
wind-ons_3,2034,146569,60.0
wind-ons_1,2034,147937,90.0
wind-ons_9,2034,148100,22.5
wind-ons_9,2034,148784,101.2
wind-ons_4,2034,149305,66.0
wind-ons_9,2034,149469,123.0
wind-ons_7,2034,149987,132.0
wind-ons_6,2034,149989,84.0
wind-ons_9,2034,150150,40.5
wind-ons_8,2034,150151,99.0
wind-ons_7,2034,150153,120.0
wind-ons_6,2034,152205,48.0
wind-ons_7,2034,152887,60.0
wind-ons_7,2034,153571,34.5
wind-ons_9,2034,154237,10.0
wind-ons_9,2034,154238,31.5
wind-ons_9,2034,154239,66.0
wind-ons_7,2034,154256,17.0
wind-ons_6,2034,154258,60.0
wind-ons_6,2034,154260,57.5
wind-ons_9,2034,154921,10.0
wind-ons_9,2034,154922,43.8
wind-ons_9,2034,154923,48.0
wind-ons_6,2034,154944,76.5
wind-ons_10,2034,155605,10.0
wind-ons_10,2034,155609,12.0
wind-ons_9,2034,155624,42.0
wind-ons_7,2034,155628,48.0
wind-ons_9,2034,156290,36.0
wind-ons_8,2034,156308,30.0
wind-ons_6,2034,156312,66.0
wind-ons_1,2034,156884,63.0
wind-ons_9,2034,156977,42.0
wind-ons_8,2034,156992,48.0
wind-ons_7,2034,156994,54.0
wind-ons_6,2034,156995,78.0
wind-ons_6,2034,156996,42.0
wind-ons_9,2034,157657,10.0
wind-ons_9,2034,157658,48.0
wind-ons_6,2034,157678,60.0
wind-ons_6,2034,157679,60.0
wind-ons_6,2034,157680,54.0
wind-ons_10,2034,158341,13.5
wind-ons_8,2034,158360,48.0
wind-ons_7,2034,158364,60.0
wind-ons_9,2034,159039,30.0
wind-ons_7,2034,160393,36.0
wind-ons_6,2034,161784,60.0
wind-ons_6,2034,163087,36.0
wind-ons_6,2034,163771,54.0
wind-ons_9,2034,163812,8.8
wind-ons_9,2034,163813,10.0
wind-ons_9,2034,164497,10.0
wind-ons_7,2034,165200,24.0
wind-ons_8,2034,165864,0.16
wind-ons_10,2034,165868,34.5
wind-ons_8,2034,165879,48.0
wind-ons_7,2034,167247,24.0
wind-ons_5,2034,167254,60.0
wind-ons_9,2034,167926,37.5
wind-ons_5,2034,167938,40.5
wind-ons_5,2034,167942,60.0
