region,year,capacity
p13305,2019,4.5
p17019,2019,1.6
p17089,2019,1.5
p17191,2019,1.3
p18003,2019,7.3
p18033,2019,6.5
p18065,2019,1.6
p18137,2019,4.8
p18151,2019,7.9
p19045,2019,3.0
p19061,2019,1.6
p19097,2019,1.5
p20121,2019,6.0
p21115,2019,0.75
p21159,2019,0.95
p22075,2019,20.0
p22117,2019,3.4
p24003,2019,2.0
p24005,2019,10.0
p24013,2019,1.7
p24019,2019,7.6
p24025,2019,2.0
p24033,2019,2.0
p24035,2019,5.0
p24041,2019,2.0
p25005,2019,10.0
p25009,2019,5.0
p25011,2019,14.5
p25013,2019,11.1
p25015,2019,7.3
p25021,2019,5.0
p25023,2019,5.0
p25027,2019,12.8
p26063,2019,1.8
p27001,2019,8.0
p27003,2019,3.0
p27009,2019,0.1
p27017,2019,4.0
p27019,2019,2.0
p27031,2019,5.0
p27037,2019,2.0
p27039,2019,1.0
p27043,2019,0.9
p27045,2019,7.5
p27047,2019,2.0
p27049,2019,2.0
p27053,2019,3.0
p27055,2019,9.5
p27059,2019,1.0
p27061,2019,2.0
p27065,2019,1.0
p27071,2019,15.9
p27075,2019,13.3
p27079,2019,4.0
p27095,2019,2.0
p27097,2019,0.1
p27109,2019,3.0
p27115,2019,2.0
p27123,2019,1.0
p27131,2019,3.0
p27137,2019,29.0
p27139,2019,2.0
p27147,2019,2.0
p27157,2019,2.0
p27161,2019,3.0
p27169,2019,14.8
p27171,2019,1.0
p28087,2019,52.5
p28141,2019,5.0
p29143,2019,1.6
p31131,2019,0.3
p31147,2019,5.0
p32007,2019,17.3
p32017,2019,334.72
p32033,2019,369.78
p33015,2019,2.4
p34001,2019,4.2
p34005,2019,9.3
p34009,2019,3.4
p34011,2019,3.0
p34015,2019,2.4
p34019,2019,3.1
p34023,2019,8.8
p34025,2019,27.0
p34029,2019,12.0
p34031,2019,7.5
p34037,2019,3.8
p35009,2019,31.2
p35037,2019,56.9
p35059,2019,21.6
p36001,2019,4.9
p36007,2019,5.26
p36017,2019,3.7
p36019,2019,6.0
p36021,2019,38.0
p36023,2019,0.12
p36025,2019,14.0
p36031,2019,31.0
p36033,2019,23.7
p36035,2019,2.0
p36039,2019,4.0
p36041,2019,10.0
p36043,2019,10.0
p36045,2019,1.68
p36049,2019,5.52
p36053,2019,4.0
p36057,2019,6.0
p36059,2019,5.0
p36065,2019,9.12
p36067,2019,0.64
p36071,2019,4.0
p36075,2019,1.16
p36077,2019,16.0
p36089,2019,12.0
p36091,2019,5.0
p36095,2019,4.0
p36105,2019,6.2
p37007,2019,5.0
p37013,2019,30.0
p37015,2019,25.0
p37019,2019,10.0
p37029,2019,79.9
p37033,2019,4.3
p37035,2019,2.0
p37049,2019,10.0
p37051,2019,5.0
p37055,2019,5.75
p37057,2019,2.0
p37059,2019,2.0
p37061,2019,15.0
p37065,2019,5.0
p37067,2019,4.0
p37069,2019,5.0
p37083,2019,5.0
p37085,2019,9.9
p37093,2019,4.8
p37095,2019,74.85
p37097,2019,2.5
p37101,2019,15.0
p37103,2019,15.0
p37117,2019,5.0
p37119,2019,1.9
p37123,2019,5.5
p37125,2019,4.9
p37131,2019,10.0
p37133,2019,5.0
p37137,2019,16.2
p37141,2019,10.0
p37151,2019,3.0
p37153,2019,3.7
p37155,2019,4.9
p37163,2019,10.0
p37165,2019,4.5
p37167,2019,6.0
p37169,2019,2.0
p37177,2019,70.1
p37185,2019,5.0
p37193,2019,1.0
p39013,2019,6.3
p39081,2019,12.6
p39099,2019,1.9
p41001,2019,51.4
p41045,2019,34.3
p41063,2019,2.2
p42017,2019,3.0
p42095,2019,17.1
p44003,2019,13.9
p44005,2019,24.0
p44007,2019,26.2
p45015,2019,7.2
p45031,2019,4.0
p45033,2019,30.0
p45041,2019,2.0
p45043,2019,72.5
p45051,2019,149.9
p45069,2019,12.2
p45085,2019,1.0
p45089,2019,24.3
p47059,2019,2.3
p48005,2019,10.0
p48067,2019,7.5
p48071,2019,19.5
p48241,2019,250.0
p48347,2019,5.0
p48365,2019,5.0
p48457,2019,200.0
p49047,2019,57.6
p50019,2019,2.2
p51101,2019,19.8
p51131,2019,142.4
p55009,2019,2.0
p55059,2019,4.5
p55071,2019,2.5
p55075,2019,9.6
p04001,2020,292.5
p05031,2020,1.0
p05035,2020,2.5
p05093,2020,100.0
p06025,2020,692.73
p06027,2020,14.6
p06029,2020,7.65
p06037,2020,5.3
p06051,2020,0.55
p06065,2020,206.31
p06071,2020,503.76
p06073,2020,6.7
p06107,2020,3.8
p06111,2020,2.0
p08009,2020,66.5
p08017,2020,3.1
p08061,2020,6.0
p08063,2020,3.0
p08099,2020,1.0
p08115,2020,2.8
p09110,2020,2.0
p09130,2020,4.0
p09140,2020,2.0
p09150,2020,19.6
p12009,2020,223.5
p12011,2020,131.36
p12051,2020,74.5
p12061,2020,74.5
p12085,2020,149.0
p12086,2020,299.26
p12087,2020,0.61
p12093,2020,28.72
p12095,2020,74.5
p12097,2020,74.5
p12099,2020,285.75
p12111,2020,223.5
p13025,2020,5.3
p13029,2020,257.4
p13031,2020,78.7
p13033,2020,7.7
p13039,2020,62.8
p13043,2020,1.5
p13049,2020,1.5
p13051,2020,204.0
p13127,2020,3.0
p13165,2020,2.0
p13183,2020,50.7
p13191,2020,49.5
p13267,2020,3.9
p13305,2020,2.1
p17019,2020,8.9
p17029,2020,1.9
p17033,2020,4.0
p17041,2020,1.5
p17045,2020,4.0
p17049,2020,1.9
p17053,2020,7.2
p17059,2020,3.6
p17063,2020,1.9
p17075,2020,8.0
p17079,2020,2.0
p17089,2020,1.4
p17091,2020,4.0
p17093,2020,1.2
p17097,2020,6.0
p17101,2020,4.0
p17105,2020,1.5
p17159,2020,2.0
p17183,2020,4.0
p17185,2020,2.0
p17191,2020,4.5
p17193,2020,3.8
p17197,2020,4.0
p18001,2020,9.8
p18003,2020,17.5
p18033,2020,7.1
p18035,2020,3.4
p18041,2020,7.1
p18155,2020,3.2
p19045,2020,2.6
p19163,2020,2.0
p20091,2020,20.0
p22087,2020,50.0
p23029,2020,49.4
p24003,2020,2.0
p24005,2020,1.9
p24015,2020,6.3
p24019,2020,2.0
p24021,2020,2.0
p24027,2020,2.5
p24031,2020,1.5
p24035,2020,4.0
p24039,2020,7.5
p24041,2020,2.5
p24045,2020,7.5
p25003,2020,3.3
p25005,2020,15.0
p25013,2020,3.5
p25015,2020,7.0
p25017,2020,5.0
p25021,2020,4.7
p25023,2020,5.0
p25027,2020,12.0
p26063,2020,54.0
p26087,2020,2.0
p26099,2020,22.0
p26125,2020,4.0
p26151,2020,22.0
p26157,2020,4.0
p27001,2020,9.0
p27003,2020,2.0
p27009,2020,1.1
p27013,2020,1.1
p27017,2020,3.0
p27019,2020,1.8
p27021,2020,0.9
p27025,2020,4.0
p27035,2020,0.9
p27037,2020,1.0
p27039,2020,1.0
p27043,2020,2.7
p27047,2020,2.0
p27049,2020,4.0
p27061,2020,12.9
p27071,2020,3.0
p27075,2020,8.0
p27079,2020,1.8
p27085,2020,0.3
p27095,2020,5.0
p27099,2020,4.0
p27103,2020,2.1
p27109,2020,4.0
p27115,2020,8.0
p27131,2020,3.0
p27137,2020,22.1
p27139,2020,1.0
p27141,2020,4.0
p27143,2020,2.9
p27145,2020,0.2
p27147,2020,1.0
p27163,2020,1.0
p27169,2020,5.0
p27171,2020,0.3
p31127,2020,4.4
p32007,2020,60.0
p32017,2020,175.0
p32033,2020,25.0
p34001,2020,6.5
p34003,2020,20.0
p34009,2020,3.8
p34015,2020,2.5
p34023,2020,8.0
p34025,2020,22.7
p34027,2020,3.7
p34031,2020,8.8
p34033,2020,2.3
p34035,2020,5.4
p34037,2020,3.9
p34041,2020,3.0
p35059,2020,62.1
p36001,2020,5.0
p36017,2020,3.5
p36019,2020,20.0
p36021,2020,15.0
p36025,2020,15.4
p36027,2020,5.0
p36031,2020,14.4
p36033,2020,13.6
p36035,2020,4.0
p36039,2020,5.0
p36041,2020,11.2
p36043,2020,14.0
p36045,2020,2.4
p36057,2020,2.5
p36065,2020,6.4
p36071,2020,4.6
p36077,2020,8.0
p36079,2020,5.0
p36083,2020,5.0
p36089,2020,22.8
p36095,2020,6.8
p36105,2020,4.0
p36111,2020,8.5
p36113,2020,5.0
p36115,2020,12.0
p36119,2020,5.0
p37001,2020,4.9
p37013,2020,25.0
p37015,2020,16.0
p37017,2020,15.0
p37019,2020,5.0
p37025,2020,2.0
p37037,2020,4.9
p37041,2020,47.0
p37047,2020,5.0
p37049,2020,20.0
p37053,2020,154.9
p37055,2020,153.06
p37057,2020,2.0
p37063,2020,5.0
p37077,2020,5.0
p37081,2020,6.6
p37095,2020,86.94
p37105,2020,4.9
p37107,2020,5.0
p37123,2020,3.0
p37125,2020,9.4
p37127,2020,15.0
p37151,2020,6.8
p37153,2020,3.0
p37157,2020,3.4
p37159,2020,4.0
p37165,2020,4.0
p37171,2020,2.0
p37179,2020,2.0
p39081,2020,2.6
p40079,2020,10.0
p41001,2020,20.1
p41045,2020,65.9
p41063,2020,89.7
p42017,2020,35.0
p42089,2020,13.0
p42127,2020,20.0
p45015,2020,4.0
p45019,2020,8.0
p45025,2020,4.5
p45027,2020,2.0
p45033,2020,7.2
p45041,2020,23.6
p45043,2020,27.8
p45051,2020,365.2
p45069,2020,3.0
p45089,2020,10.0
p47059,2020,1.5
p48005,2020,18.64
p48037,2020,663.5
p48067,2020,174.0
p48203,2020,150.0
p48241,2020,200.0
p48245,2020,150.0
p48347,2020,120.0
p48351,2020,300.0
p48365,2020,40.36
p48405,2020,200.0
p48419,2020,30.0
p48457,2020,26.8
p49037,2020,279.0
p50005,2020,2.2
p51001,2020,165.0
p51033,2020,4.1
p51036,2020,5.0
p51085,2020,0.1
p51097,2020,74.5
p51115,2020,80.0
p51149,2020,15.1
p51175,2020,32.0
p51181,2020,31.7
p51183,2020,5.0
p51193,2020,14.0
p51550,2020,172.9
p51710,2020,80.0
p53075,2020,3.2
p55009,2020,60.05
p55059,2020,2.3
p55061,2020,100.05
p55075,2020,10.8
p55083,2020,2.3
p01113,2021,227.0
p04001,2021,100.0
p04003,2021,100.0
p04011,2021,150.0
p05021,2021,2.0
p05035,2021,7.5
p05093,2021,2.8
p05111,2021,1.0
p06025,2021,137.8
p06027,2021,4.4
p06029,2021,7.8
p06037,2021,4.0
p06051,2021,3.3
p06065,2021,447.57
p06071,2021,496.03
p06073,2021,28.5
p06107,2021,1.7
p08009,2021,3.1
p08017,2021,85.0
p08061,2021,240.0
p08063,2021,7.0
p08095,2021,7.8
p08099,2021,3.5
p08115,2021,23.5
p08125,2021,12.3
p09110,2021,8.0
p09120,2021,1.0
p09130,2021,2.0
p09140,2021,1.0
p09150,2021,70.5
p09160,2021,1.8
p09180,2021,3.0
p09190,2021,0.8
p12009,2021,74.5
p12011,2021,74.5
p12043,2021,74.5
p12086,2021,149.0
p12093,2021,209.0
p12099,2021,447.8
p12127,2021,74.5
p13029,2021,168.0
p13039,2021,20.0
p13103,2021,230.0
p13179,2021,237.9
p17019,2021,8.0
p17023,2021,15.9
p17025,2021,1.5
p17029,2021,6.0
p17031,2021,204.0
p17033,2021,2.0
p17035,2021,1.9
p17041,2021,4.0
p17043,2021,6.0
p17045,2021,16.0
p17047,2021,4.0
p17053,2021,3.9
p17059,2021,1.5
p17063,2021,2.0
p17069,2021,2.0
p17075,2021,12.0
p17079,2021,5.6
p17091,2021,4.0
p17097,2021,4.0
p17101,2021,105.0
p17159,2021,4.0
p17183,2021,101.0
p17185,2021,6.0
p17193,2021,8.7
p17197,2021,10.0
p18001,2021,25.5
p18003,2021,16.0
p18029,2021,200.0
p18047,2021,50.4
p18135,2021,20.0
p18151,2021,13.8
p18179,2021,3.0
p19045,2021,100.0
p20021,2021,1.0
p20037,2021,2.0
p23003,2021,5.0
p23009,2021,7.5
p23019,2021,2.0
p23029,2021,121.9
p24003,2021,2.0
p24005,2021,2.0
p24011,2021,6.0
p24013,2021,1.5
p24017,2021,2.8
p24021,2021,0.8
p24029,2021,2.0
p24033,2021,5.4
p24035,2021,5.8
p24037,2021,1.9
p24047,2021,20.0
p25009,2021,10.0
p25011,2021,3.7
p25013,2021,7.0
p25015,2021,7.4
p25017,2021,4.6
p25023,2021,20.0
p25025,2021,5.0
p25027,2021,4.4
p26063,2021,2.0
p26087,2021,4.0
p26151,2021,116.9
p26163,2021,4.0
p27001,2021,2.0
p27003,2021,2.0
p27017,2021,3.0
p27025,2021,3.0
p27035,2021,0.8
p27037,2021,3.0
p27039,2021,1.0
p27045,2021,5.88
p27047,2021,1.0
p27049,2021,2.0
p27061,2021,6.9
p27065,2021,1.0
p27071,2021,1.0
p27075,2021,18.58
p27095,2021,2.0
p27097,2021,0.4
p27099,2021,2.0
p27115,2021,3.0
p27123,2021,1.0
p27131,2021,1.0
p27137,2021,12.04
p27147,2021,2.0
p27157,2021,1.0
p27163,2021,6.0
p27169,2021,5.0
p27171,2021,1.0
p28057,2021,1.2
p29133,2021,10.0
p29143,2021,3.4
p31127,2021,2.0
p31147,2021,1.7
p31153,2021,0.7
p32007,2021,126.0
p32017,2021,75.0
p32033,2021,500.0
p34001,2021,4.0
p34003,2021,21.3
p34005,2021,3.0
p34011,2021,5.3
p34033,2021,2.3
p34041,2021,3.0
p35037,2021,2.0
p36001,2021,20.0
p36005,2021,5.0
p36007,2021,1.0
p36017,2021,3.0
p36021,2021,5.0
p36025,2021,11.4
p36027,2021,20.0
p36031,2021,25.0
p36033,2021,18.3
p36035,2021,2.2
p36039,2021,17.4
p36041,2021,15.8
p36043,2021,8.0
p36053,2021,2.7
p36059,2021,5.0
p36061,2021,5.0
p36065,2021,1.6
p36071,2021,13.7
p36077,2021,6.0
p36079,2021,10.0
p36081,2021,5.0
p36083,2021,20.0
p36087,2021,4.9
p36089,2021,4.0
p36091,2021,20.0
p36093,2021,4.5
p36095,2021,7.7
p36105,2021,12.7
p36111,2021,30.2
p36113,2021,29.5
p36119,2021,10.0
p37001,2021,4.5
p37007,2021,7.0
p37013,2021,42.6
p37031,2021,50.0
p37033,2021,4.8
p37037,2021,14.5
p37057,2021,4.4
p37061,2021,10.0
p37065,2021,5.0
p37067,2021,2.0
p37081,2021,3.8
p37083,2021,5.0
p37093,2021,4.9
p37095,2021,134.3
p37103,2021,5.0
p37105,2021,4.9
p37107,2021,5.0
p37109,2021,1.0
p37123,2021,5.6
p37127,2021,5.0
p37129,2021,5.0
p37135,2021,4.9
p37139,2021,78.7
p37141,2021,15.0
p37143,2021,70.1
p37145,2021,4.9
p37147,2021,15.0
p37155,2021,4.9
p37157,2021,4.0
p37159,2021,1.9
p37163,2021,5.0
p37177,2021,60.0
p37179,2021,3.9
p37181,2021,5.0
p37195,2021,5.0
p39007,2021,13.5
p39099,2021,150.0
p39133,2021,1.0
p39155,2021,200.0
p40089,2021,2.0
p41001,2021,13.7
p41045,2021,4.3
p41063,2021,137.1
p42127,2021,7.4
p44003,2021,9.6
p44007,2021,19.2
p44009,2021,14.6
p45015,2021,2.0
p45019,2021,2.0
p45031,2021,4.0
p45033,2021,10.0
p45041,2021,2.0
p45069,2021,5.5
p45089,2021,2.0
p47163,2021,9.0
p48005,2021,176.0
p48037,2021,123.6
p48067,2021,394.0
p48199,2021,417.2
p48241,2021,200.0
p48245,2021,437.0
p48351,2021,260.0
p48361,2021,510.0
p48373,2021,5.0
p48401,2021,1.8
p48403,2021,250.0
p48419,2021,250.0
p48457,2021,287.5
p49019,2021,4.0
p49047,2021,260.0
p50005,2021,2.2
p50009,2021,2.2
p50017,2021,2.0
p50019,2021,5.8
p51001,2021,240.0
p51059,2021,1.5
p51097,2021,19.9
p51099,2021,15.7
p51101,2021,13.0
p51133,2021,70.0
p51181,2021,39.9
p51193,2021,20.0
p51199,2021,149.9
p51550,2021,268.2
p51800,2021,50.0
p55015,2021,1.54
p55029,2021,100.05
p55059,2021,8.3
p55061,2021,149.95
p55071,2021,6.25
p55075,2021,9.8
p55079,2021,5.5
p55087,2021,1.2
p55089,2021,4.6
p55101,2021,0.15
p55117,2021,13.1
p55131,2021,1.0
p55133,2021,4.17
p04003,2022,100.0
p04011,2022,100.0
p05021,2022,1.2
p05035,2022,10.0
p05111,2022,1.0
p05123,2022,1.0
p06019,2022,1.3
p06025,2022,907.33
p06027,2022,4.5
p06029,2022,4.6
p06037,2022,2.8
p06039,2022,0.5
p06051,2022,1.2
p06065,2022,449.27
p06071,2022,437.6
p06073,2022,20.0
p06111,2022,1.0
p08017,2022,200.0
p08061,2022,10.8
p08063,2022,4.0
p08099,2022,6.2
p08115,2022,2.0
p08125,2022,12.0
p09110,2022,7.5
p09180,2022,19.7
p10005,2022,51.5
p12011,2022,272.03
p12021,2022,121.3
p12043,2022,10.43
p12051,2022,1.0
p12055,2022,54.6
p12086,2022,13.93
p12087,2022,65.11
p12093,2022,149.0
p12099,2022,237.14
p12111,2022,74.5
p12117,2022,55.2
p12127,2022,60.16
p13029,2022,195.5
p13031,2022,2.6
p13039,2022,70.0
p13103,2022,165.0
p13191,2022,106.0
p13251,2022,13.8
p13305,2022,3.0
p16019,2022,120.0
p17025,2022,1.5
p17033,2022,149.0
p17035,2022,1.9
p17043,2022,2.0
p17053,2022,2.0
p17075,2022,2.0
p17079,2022,2.0
p17091,2022,72.0
p17097,2022,4.0
p17111,2022,1.8
p17191,2022,2.0
p18033,2022,9.7
p18047,2022,5.4
p18075,2022,6.8
p18135,2022,11.0
p18183,2022,1.1
p19045,2022,131.0
p19061,2022,1.5
p19097,2022,6.0
p19163,2022,4.0
p20011,2022,1.3
p20121,2022,2.0
p21195,2022,50.0
p22075,2022,50.0
p23003,2022,57.2
p23009,2022,2.5
p23029,2022,94.5
p24003,2022,4.0
p24005,2022,2.0
p24009,2022,4.0
p24011,2022,8.2
p24013,2022,1.5
p24017,2022,2.0
p24025,2022,4.0
p24027,2022,3.0
p24033,2022,1.5
p24037,2022,2.0
p24047,2022,79.6
p25005,2022,9.9
p25009,2022,5.0
p25021,2022,5.0
p25023,2022,5.0
p25027,2022,8.5
p26063,2022,115.4
p26099,2022,20.0
p26151,2022,220.0
p27001,2022,2.0
p27017,2022,1.0
p27031,2022,17.8
p27035,2022,0.8
p27037,2022,1.0
p27039,2022,1.0
p27045,2022,3.4
p27049,2022,2.0
p27065,2022,1.0
p27079,2022,1.0
p27095,2022,1.0
p27099,2022,2.0
p27115,2022,1.0
p27137,2022,9.6
p27139,2022,1.0
p27163,2022,1.0
p27169,2022,3.0
p28141,2022,100.0
p29031,2022,5.7
p29143,2022,8.0
p31147,2022,8.5
p32007,2022,102.0
p32033,2022,3.0
p34001,2022,3.7
p34005,2022,4.2
p34011,2022,2.5
p34015,2022,2.5
p34029,2022,6.7
p35041,2022,49.5
p35059,2022,2.5
p36001,2022,10.0
p36007,2022,1.2
p36017,2022,1.0
p36019,2022,35.0
p36021,2022,5.0
p36023,2022,1.0
p36025,2022,2.0
p36027,2022,15.0
p36031,2022,45.5
p36033,2022,10.3
p36039,2022,19.5
p36041,2022,9.3
p36049,2022,3.0
p36053,2022,2.0
p36059,2022,5.0
p36065,2022,3.1
p36071,2022,7.3
p36075,2022,0.5
p36083,2022,31.45
p36087,2022,5.0
p36089,2022,2.3
p36091,2022,15.0
p36093,2022,10.0
p36095,2022,5.8
p36103,2022,11.45
p36105,2022,6.7
p36111,2022,8.4
p36113,2022,15.0
p36119,2022,5.0
p37007,2022,2.0
p37015,2022,26.0
p37031,2022,50.0
p37041,2022,22.6
p37047,2022,10.0
p37049,2022,5.0
p37057,2022,4.0
p37059,2022,2.0
p37061,2022,5.0
p37077,2022,5.0
p37117,2022,5.0
p37137,2022,59.7
p37141,2022,5.0
p37143,2022,50.0
p37147,2022,5.0
p37151,2022,3.0
p37157,2022,2.9
p37159,2022,2.0
p37171,2022,1.9
p37179,2022,4.0
p37183,2022,5.0
p37197,2022,2.0
p39007,2022,2.0
p39133,2022,1.0
p39155,2022,1.4
p40079,2022,5.0
p41001,2022,2.5
p41045,2022,6.2
p41063,2022,6.4
p42017,2022,20.0
p44003,2022,10.0
p44007,2022,19.2
p44009,2022,20.0
p45015,2022,2.0
p45019,2022,10.0
p45025,2022,2.0
p45031,2022,2.0
p45043,2022,8.2
p45051,2022,149.9
p45067,2022,20.0
p45069,2022,2.0
p45089,2022,2.0
p47073,2022,1.0
p47091,2022,150.0
p47163,2022,11.6
p47171,2022,8.1
p48037,2022,1.0
p48071,2022,45.0
p48199,2022,78.1
p48241,2022,450.0
p48245,2022,135.0
p48343,2022,1.7
p48347,2022,95.6
p48351,2022,275.0
p48365,2022,227.5
p48373,2022,3.0
p48403,2022,750.0
p48405,2022,400.0
p48457,2022,66.0
p49009,2022,80.0
p49047,2022,1.5
p50005,2022,4.3
p50023,2022,1.2
p51001,2022,325.0
p51036,2022,20.0
p51073,2022,110.6
p51095,2022,20.0
p51159,2022,20.0
p51175,2022,32.1
p51810,2022,120.0
p53003,2022,155.0
p53051,2022,5.0
p53075,2022,5.0
p55029,2022,150.0
p55075,2022,107.5
p55083,2022,2.3
p55087,2022,1.0
p55117,2022,8.0
p55133,2022,1.9
p01113,2023,180.0
p04001,2023,337.6
p04003,2023,288.0
p04011,2023,20.0
p05035,2023,2.0
p05093,2023,468.7
p05111,2023,1.0
p05123,2023,1.0
p06025,2023,367.8
p06027,2023,3.73
p06029,2023,4.2
p06037,2023,1.6
p06059,2023,1.8
p06065,2023,306.57
p06071,2023,927.7
p06073,2023,22.6
p08009,2023,9.5
p08017,2023,4.5
p08061,2023,4.0
p08063,2023,4.0
p08095,2023,75.0
p08115,2023,4.0
p08125,2023,185.0
p09130,2023,1.5
p09140,2023,1.0
p12009,2023,372.5
p12011,2023,38.58
p12021,2023,60.0
p12055,2023,0.8
p12061,2023,267.36
p12085,2023,149.4
p12086,2023,155.38
p12093,2023,135.08
p12095,2023,74.5
p12097,2023,97.1
p12099,2023,298.8
p12111,2023,74.5
p12117,2023,1.9
p12127,2023,74.5
p13025,2023,1.8
p13029,2023,3.0
p13031,2023,6.0
p13033,2023,2.6
p13039,2023,73.3
p13103,2023,107.0
p13183,2023,4.9
p13191,2023,130.0
p13245,2023,1.9
p13251,2023,163.0
p13305,2023,3.0
p16019,2023,40.0
p17023,2023,2.0
p17029,2023,2.0
p17031,2023,292.2
p17035,2023,2.0
p17045,2023,30.0
p17059,2023,1.7
p17105,2023,1.6
p17111,2023,3.2
p17183,2023,2.0
p17197,2023,2.0
p18029,2023,9.9
p18075,2023,7.0
p18135,2023,470.3
p18139,2023,1.4
p18177,2023,156.9
p18179,2023,3.2
p20011,2023,1.0
p20107,2023,2.9
p21127,2023,2.0
p21195,2023,2.5
p22103,2023,200.0
p22117,2023,20.0
p23003,2023,42.9
p23009,2023,7.5
p23019,2023,1.8
p23029,2023,78.3
p24003,2023,2.0
p24005,2023,3.7
p24011,2023,5.6
p24013,2023,1.0
p24017,2023,1.2
p24019,2023,2.0
p24025,2023,6.0
p24029,2023,2.0
p24033,2023,1.7
p24037,2023,6.0
p24045,2023,27.5
p25003,2023,3.1
p25009,2023,5.0
p25011,2023,3.4
p25013,2023,4.0
p25027,2023,4.1
p26063,2023,20.0
p26099,2023,57.5
p26147,2023,20.0
p26151,2023,150.0
p26163,2023,20.0
p27001,2023,9.0
p27017,2023,1.0
p27031,2023,65.1
p27043,2023,3.9
p27049,2023,1.0
p27053,2023,1.0
p27059,2023,2.0
p27061,2023,3.9
p27137,2023,10.0
p27157,2023,2.0
p27161,2023,2.0
p28057,2023,101.5
p28141,2023,4.8
p29133,2023,10.0
p30011,2023,80.0
p30109,2023,80.0
p32003,2023,26.99
p32007,2023,214.67
p32017,2023,668.82
p32033,2023,9.33
p33015,2023,1.1
p34001,2023,3.8
p34005,2023,4.0
p34009,2023,3.0
p34011,2023,2.6
p34021,2023,4.0
p34027,2023,6.3
p34029,2023,19.8
p34035,2023,4.0
p34037,2023,4.0
p35025,2023,170.0
p35037,2023,50.0
p35059,2023,100.0
p36019,2023,15.0
p36023,2023,0.3
p36025,2023,8.6
p36027,2023,10.0
p36031,2023,25.0
p36033,2023,21.6
p36035,2023,6.7
p36039,2023,5.0
p36041,2023,23.6
p36043,2023,2.0
p36047,2023,5.0
p36053,2023,1.5
p36057,2023,7.0
p36071,2023,3.5
p36081,2023,5.0
p36083,2023,10.0
p36087,2023,5.0
p36091,2023,20.0
p36093,2023,4.7
p36095,2023,4.3
p36103,2023,40.0
p36105,2023,2.0
p36111,2023,12.9
p36113,2023,5.0
p36115,2023,40.0
p36119,2023,10.0
p37013,2023,23.4
p37015,2023,17.0
p37025,2023,2.0
p37051,2023,5.0
p37053,2023,220.0
p37071,2023,0.5
p37073,2023,35.0
p37077,2023,5.0
p37107,2023,5.0
p37109,2023,0.5
p37155,2023,4.9
p37169,2023,2.0
p37177,2023,149.0
p37187,2023,50.0
p37191,2023,5.0
p37193,2023,0.5
p39007,2023,35.0
p39013,2023,3.8
p39019,2023,4.4
p39029,2023,646.7
p39081,2023,49.9
p39155,2023,534.4
p41063,2023,217.0
p42017,2023,100.0
p42089,2023,20.0
p42095,2023,21.4
p42101,2023,17.1
p42103,2023,320.0
p42127,2023,37.1
p44003,2023,10.0
p44005,2023,40.6
p44007,2023,28.4
p44009,2023,18.0
p45015,2023,2.0
p45019,2023,2.0
p45043,2023,82.5
p45051,2023,130.0
p45069,2023,2.0
p46099,2023,80.0
p47019,2023,35.0
p47073,2023,4.0
p47091,2023,178.0
p47163,2023,4.8
p48005,2023,100.0
p48067,2023,377.8
p48071,2023,71.4
p48199,2023,280.0
p48203,2023,253.4
p48241,2023,480.0
p48245,2023,230.0
p48351,2023,500.0
p48361,2023,572.0
p48365,2023,150.0
p48405,2023,150.5
p48419,2023,320.0
p48457,2023,149.4
p49009,2023,12.5
p49019,2023,2.0
p49037,2023,72.0
p50005,2023,2.2
p50009,2023,5.0
p51033,2023,7.9
p51057,2023,30.1
p51059,2023,6.3
p51073,2023,66.0
p51093,2023,40.0
p51097,2023,20.0
p51101,2023,5.0
p51119,2023,31.4
p51127,2023,20.0
p51149,2023,5.0
p51175,2023,9.9
p51550,2023,80.0
p51700,2023,60.0
p51800,2023,106.7
p51810,2023,236.0
p55015,2023,1.67
p55029,2023,250.05
p55059,2023,7.5
p55061,2023,248.95
p55071,2023,207.13
p55075,2023,69.5
p55083,2023,7.5
p55101,2023,4.5
p55117,2023,64.6
p01081,2024,32.4
p01113,2024,80.0
p04001,2024,617.5
p04011,2024,845.0
p05021,2024,261.9
p05035,2024,1.8
p05093,2024,905.0
p06019,2024,0.4
p06025,2024,601.39
p06027,2024,27.0
p06029,2024,3.3
p06037,2024,4.5
p06039,2024,0.5
p06051,2024,2.9
p06065,2024,123.91
p06071,2024,566.3
p06073,2024,24.4
p06107,2024,0.2
p08009,2024,141.7
p08017,2024,206.7
p08063,2024,2.4
p08095,2024,5.0
p08099,2024,2.0
p08125,2024,174.8
p09110,2024,1.5
p09130,2024,2.0
p09150,2024,136.0
p09170,2024,1.6
p09180,2024,23.8
p10005,2024,4.3
p12009,2024,447.0
p12011,2024,261.56
p12043,2024,23.0
p12061,2024,298.0
p12085,2024,373.3
p12086,2024,558.34
p12093,2024,74.5
p12097,2024,74.5
p12099,2024,521.9
p12111,2024,372.9
p12127,2024,74.5
p13051,2024,860.0
p13103,2024,220.0
p13179,2024,163.5
p13251,2024,48.0
p16029,2024,100.0
p17019,2024,8.0
p17023,2024,4.0
p17031,2024,20.0
p17033,2024,5.0
p17035,2024,2.0
p17043,2024,6.0
p17045,2024,91.0
p17047,2024,2.0
p17075,2024,93.0
p17079,2024,5.7
p17091,2024,2.0
p17097,2024,4.0
p17101,2024,2.0
p17105,2024,1.5
p17159,2024,2.0
p17183,2024,371.0
